CODGEO_STR;VAC;TOTAL;taux_vacance
01191;10.91846243447874;94.29660188241043;11.57885036843031
01192;76.75450743954092;1023.14907548588;7.501791212887644
01193;8.11764705882352;130.11450449276185;6.238848689828502
01194;132.14191073919156;2819.4415489646713;4.686811499522501
01195;55.61648661952241;752.4878030667859;7.391015029460385
01196;29.286897735974556;493.3999017907123;5.9357323805056845
01197;9.69520858928481;203.97436433139643;4.7531505349040035
01198;6.0;121.82918201586368;4.924928412651351
01199;150.38535470999173;1183.9951971159303;12.701517293001894
01200;10.0;104.71068770290695;9.550123506372866
01202;263.2113673040178;3551.420253580863;7.411439607537979
01203;28.781092357245083;550.1070036351492;5.231908004634993
01204;33.60435547785027;469.6349326936112;7.1554207616352254
01206;9.158564593301428;139.33984704388274;6.572825209444281
01207;9.5169082125604;136.89327723363033;6.952063976318041
01208;14.0;92.4814814814815;15.138165798958747
01209;41.190042501518;364.82512822007766;11.29035236757882
01210;16.174684310827033;723.7871438692272;2.234729429478434
01211;62.188638340318064;732.8884964059894;8.485416082430659
01212;45.873626373626365;353.0106308577662;12.994970225729435
01213;29.02434010979373;595.5039550346647;4.8739122325567426
01214;7.066037735849049;104.19283956404554;6.781692259673639
01215;22.651851851851855;111.72463768115936;20.274714979605378
01216;55.38432318937929;519.130657435738;10.668667395401355
01219;10.168067226890798;110.08510965361778;9.236550936711213
01224;73.34593744956136;1284.4467802212844;5.710313465609321
01225;5.60784313725492;167.18934942635929;3.354186828584417
01227;15.452054794520551;357.3418757689549;4.3241656918237386
01228;37.5602836879432;322.9234465853779;11.631327512792607
01229;57.17726621954428;612.7287113107445;9.331579402772087
01230;14.166223031661453;168.75810048639218;8.394395878379626
01231;60.43106189078798;911.5625192473057;6.62939300539551
01232;75.74410379089194;1069.0256690033868;7.085340042536618
01233;6.377104377104381;101.85386713853869;6.261033141167265
01234;11.107843137254928;94.24358974358984;11.786311586258789
01235;39.215073529411654;539.0773786169455;7.27447952463182
01236;46.74423510702172;489.6690974657084;9.546086397721929
01237;36.002009513526225;688.7987113281001;5.226782356213954
01238;31.397072278133606;1102.735687581153;2.8471983478654783
01239;14.61617010850296;314.52665995769195;4.64703695084831
01240;25.945984282646403;395.7675722761852;6.555864123334511
01241;39.45747800586489;668.72848232667;5.900373477226912
01242;15.0;91.4518518518519;16.40207354608779
01243;21.732948717948723;575.2894168596199;3.7777417906597646
01244;258.27094240837704;3738.5116032743945;6.908389482653179
01245;46.945757706321096;493.85940672485003;9.505895213711412
01246;69.7874550496657;975.1188536781729;7.156815272971665
01247;13.980281690140863;716.1093419878281;1.9522551753526056
01248;13.05664488017435;895.9026297984186;1.4573732061833709
01249;278.9238175851658;4322.057084876963;6.453496844387607
01250;23.240968890041646;713.6469803160327;3.256647828839628
01252;25.52895380481605;372.8203967963923;6.847520689367791
01254;78.1245222431072;946.08573781861;8.257657749205576
01255;17.39539630538074;343.6378264917286;5.062130814577087
01257;20.196577910218153;211.97074672130896;9.528002435530333
01258;18.372374034359467;484.96395029322395;3.788399946686959
01259;5.0176056338028;276.82983950435647;1.812523405275405
01260;6.2238805970149205;132.80948767349685;4.686322269622718
01261;29.13749260403625;309.60530445196076;9.411173576503534
01262;261.1741024650697;3281.20371493782;7.959703973150568
01263;108.91071428571396;1776.1938260162212;6.131690848739575
01264;14.194223484848452;436.9877264981414;3.2481972888794215
01265;107.13499945432707;1680.1335793744727;6.376576289500403
01266;133.4763742418262;1398.9827234279878;9.540959441926722
01267;25.023859861069116;452.17667746649835;5.5340890205296205
01268;8.937062937062937;133.8540222485415;6.676723483488982
01269;405.9769878562829;2006.4993524900578;20.233098373665907
01272;69.08454235462975;758.6473965994385;9.106278181971538
01273;59.7199684073957;853.8529995443698;6.994174458514904
01274;30.51135646687687;284.2995475794453;10.7321157302759
01275;47.81053743838094;1055.3124266580191;4.530462849735233
01276;3.13616817164838;569.1814879169106;0.5509961652347695
01277;13.728155339805829;99.18185526637842;13.841398008673393
01279;6.0;73.10714285714286;8.207132388861748
01280;16.82070275255984;126.1028304097971;13.338878039372712
01281;156.94889578376666;2254.1435983297874;6.962684005582355
01282;7.099290780141841;133.01718567852765;5.337122976950674
01283;1477.5308195572154;11223.759765253215;13.164312587404007
01284;19.931372549019677;310.5053897136724;6.419010171578367
01285;24.070012359218104;500.8331210638273;4.805994521306942
01286;44.106250474383096;506.6801691319299;8.704949031249468
01288;106.17604182766532;1281.9637737640412;8.282296582836835
01289;140.14958305438816;2993.0620860332874;4.682481653433683
01290;38.4578155557059;609.8916286469417;6.3056801814160695
01291;16.25277162620293;365.1725217445576;4.450710461060356
01293;4.78354978354977;74.34572616925551;6.43419605944737
01294;39.00096136105421;406.07249275530245;9.604433212509182
01295;9.77566320645907;243.30775708309997;4.017818142608689
01296;15.687513715163464;193.20948658556395;8.119432431810825
01297;15.884955752212452;363.3064261379527;4.37232996979269
01298;7.16470588235297;91.88588235294128;7.797395746642277
01299;10.0368550606097;222.06559534097147;4.519770406216493
01301;94.18386403380222;1167.4829265235094;8.067258363619903
01302;7.1296296296296395;94.6979797979798;7.528808581597363
01303;116.65803310090273;939.7524924356675;12.41369765336257
01304;191.62278978389;1461.17727456749;13.114273888540358
01305;174.59432537252573;1326.6738683319315;13.160304845082132
01306;103.35920503350187;863.8643793928351;11.964749039212338
01307;32.29871523825004;416.75372565221153;7.750072344933012
01308;41.18894009216609;439.92874561034586;9.362638950774087
01309;6.333333333333339;55.796536796536806;11.350764217549859
01310;6.10000000000001;71.86738860245896;8.487855366142103
01311;0.0;63.66666666666688;0.0
01313;283.96662216288445;4548.318043345432;6.243332578256071
01314;76.5749985895969;821.3531769928225;9.323029451223036
01317;9.0;155.87287343550412;5.773936029814675
01318;4.13777267508612;269.047916446059;1.5379315066785497
01319;9.0418604651163;207.99669212798946;4.347117433748633
01320;105.94447592067984;1725.5884634410977;6.139614291892617
01321;28.733031525367167;389.9079115149596;7.3691840244346425
01322;88.10894271935203;2017.0009485164599;4.36831439192717
01323;33.63399613152798;467.5643964555868;7.193446803583305
01325;16.312337932012493;440.57796075150213;3.70248613983964
01328;15.95074423627741;217.0790406306762;7.347896964136185
01329;27.4989648033127;137.7879109225876;19.95745825536338
01330;21.0;130.65000000000003;16.07347876004592
01331;5.0;107.0;4.672897196261682
01332;10.707309854986601;332.9830189719694;3.215572340008109
01333;48.09068662795546;1460.0704913733746;3.2937236189685817
01334;8.51754385964917;255.1786197441716;3.337875198238944
01335;5.06713211600431;148.86259646534816;3.403898787418923
01336;46.04651162790705;551.4890589212197;8.349487788203755
01337;28.958127843711104;565.058363712388;5.124802976715278
01338;49.79992518502634;668.9945957449501;7.443995138641187
01339;31.956421609825174;666.8541641782923;4.792115476882769
01342;7.061946902654839;225.9567555384316;3.1253532941854067
01343;35.30702387977476;739.2681928000546;4.77594250958448
01344;119.86082921738497;2879.575049925032;4.1624485258859805
01345;80.43557168784;1080.047652788136;7.447409517551942
01346;23.114713216957618;393.8204766705177;5.86935281079762
01347;24.99310344827592;868.6143897957587;2.877353143338169
01348;49.410033818755785;1415.906965996436;3.4896384441462063
01349;12.246376811594189;219.0893013591078;5.589673587721764
01350;59.62201172938554;1182.9778316590064;5.039993999361063
01351;46.92736785771599;659.0225851183752;7.120752598985175
01352;28.05560524223709;255.49908235057413;10.980706851910165
01353;24.280507064332284;691.4796542598557;3.5113841621734467
01354;334.94760924344826;6563.010891815486;5.10356625586513
01355;13.210188261351032;219.2478229411187;6.025231212853943
01356;3.10117302052785;85.39419663528314;3.631596926630619
01357;37.10979228486665;298.8444194002314;12.417763182375797
01358;17.603078982597047;249.34737380829498;7.05966087139573
01359;9.124542124542131;113.60393896332833;8.031888865655933
01360;86.16848809120378;888.7308207546218;9.695679060397396
01361;20.963309784057518;797.753807339149;2.6277918815554315
01362;10.601917334590611;304.0950979468995;3.486382189706293
01363;78.04060760317519;921.1874913135198;8.471739829195597
01364;41.60510268887607;419.2477042622313;9.923752060155083
01365;25.185212804797537;489.1923255289457;5.148325411189902
01366;19.03024799241505;420.3007517848551;4.5277692013637685
01367;40.4288620815558;395.8768979299438;10.212483297954474
01368;14.524232992441048;343.61157898385045;4.226933514694998
01369;13.804755458675718;379.82480756827994;3.6345060100357136
01370;121.4911052327531;1077.318001416128;11.27718139612016
